217.99982, 177.99994, 9.00018, 0.11105, 0.00007, 0.83341, 0.54767, 1.11109, 0.54433, 59.62947, 52.44429, 75.22228, 51.22213, -21.55543, 46.77787, -25.22229, 75.22203, 0.31883, -2.04048, 0.
112.99986, 129.99991, 8.99984, 0.00003, -0.00004, 0.27783, 0.25082, 0.33319, 0.36519, 0.88880, -0.00008, 2.55543, 0.11098, -2.66677, 5.00006, -2.33341, 2.55567, 1.00005, -2.12336, 1.
201.99973, 40.99992, 9.00001, 0.00000, 0.00004, 0.94465, 0.77227, 1.11106, 1.02564, 123.03683, 111.88884, 139.77787, 117.44435, -33.44439, 50.22228, -16.77789, 139.77774, 0.19940, -2.29997, 1.
32.00005, 173.00003, 9.00012, -0.00001, 0.00002, 1.72235, 1.78156, 8.99991, 6.74949, 43.59247, 39.55562, 52.88878, 38.33345, -12.11115, 27.88888, -15.77765, 52.88899, 0.26676, -1.99875, 0.
61.00001, 196.99998, 9.00010, 0.00004, 0.00008, 1.44449, 1.51529, 2.61117, 1.92546, 49.59266, 44.22225, 61.55564, 43.00001, -16.11110, 35.88892, -19.77788, 61.55560, 0.30293, -2.02229, 0.
148.99993, 185.00013, 8.99999, -0.00004, -0.00017, 1.55562, 1.06809, 3.05543, 1.92557, 49.33316, 45.33357, 59.55563, 43.11120, -12.00008, 30.66678, -18.66660, 59.55542, 0.27600, -1.95274, 0.
197.00011, 228.99988, 9.00016, 0.00003, 0.00006, 1.38898, 1.57405, 1.16676, 0.56671, 17.74080, 14.11109, 17.88885, 21.22221, -10.88863, 0.44426, 10.44423, 21.22231, 0.33556, 2.65152, 0.
29.00007, 111.00011, 8.99995, 0.00011, 0.00004, 0.38883, 0.24072, 0.61115, 0.15173, 5.40723, 6.88891, 6.33331, 2.99986, 4.44449, 2.77792, -7.22217, 6.88898, 0.56408, -0.89772, 1.
0.99994, 80.99995, 8.99988, 0.00002, 0.00015, 12.16658, 267.45540, 9.22215, 205.36306, 21.33328, 13.99987, 30.55552, 19.44433, -21.99994, 27.66680, -5.66679, 30.55552, 0.59531, -2.43859, 1.
68.99985, 84.99993, 9.00011, 0.11133, -0.00003, 3.11102, 8.20734, 3.94419, 9.44078, 21.44463, 20.44436, 28.11106, 15.77794, -2.99990, 20.00013, -16.99998, 28.11106, 0.43740, -1.65977, 1.
152.00010, 82.99999, 8.99992, -0.00013, 0.00002, 4.44439, 1.32773, 0.94451, 0.68035, 26.51859, 23.33323, 33.22208, 22.99981, -9.55536, 20.11106, -10.55554, 33.22216, 0.30740, -2.06330, 1.
247.99990, 153.00007, 9.00002, 0.00002, -0.00016, 0.27764, 0.06279, 0.11109, 0.02950, 0.37031, 0.00001, 1.11110, -0.00006, -1.11111, 2.22226, -1.11111, 1.11139, 0.88888, -2.09429, 0.
136.99981, 141.00007, 9.00006, 0.00002, -0.00010, 0.05579, 0.13592, 0.05555, 0.13623, 0.03683, -0.00011, 0.11119, 0.00006, -0.11110, 0.22235, -0.11099, 0.11107, 0.11125, -2.09441, 0.
86.00006, 197.00006, 9.00008, 0.11118, 0.11093, 1.61118, 1.45165, 1.27788, 1.10383, 63.22219, 56.22220, 77.77792, 55.66669, -20.99989, 43.66686, -22.66668, 77.77804, 0.28553, -2.06805, 0.
220.00009, 219.99989, 8.99996, 0.11093, -0.00009, 2.27773, 1.12952, 2.27766, 4.15188, 6.44439, 5.66667, 5.33324, 8.33339, -2.33330, -3.33326, 5.66667, 8.33315, 0.42716, 1.98454, 0.
207.00014, 115.00019, 9.00002, -0.00005, 0.00002, 1.05561, 0.32972, 0.16670, 0.03320, 1.22211, 0.44447, 2.88881, 0.33330, -2.33331, 5.00006, -2.66668, 2.88882, 0.93348, -2.06572, 0.
5.99997, 50.99999, 9.00001, -0.00002, 0.00002, 1.66660, 2.00004, 1.61125, 2.10742, 19.59240, 18.77797, 25.66673, 14.33332, -2.44466, 18.22232, -15.77781, 25.66659, 0.44297, -1.68152, 1.
202.99994, 181.99978, 8.99996, -0.00003, 0.00008, 3.72208, 2.57699, 3.61112, 1.70513, 54.92596, 49.44441, 68.11114, 47.22230, -16.44429, 39.55560, -23.11119, 68.11113, 0.30653, -1.98035, 0.
242.99993, 120.00013, 8.99993, -0.00019, -0.00001, 4.44452, 4.35983, 1.55550, 1.83391, 47.85194, 44.77778, 56.33318, 42.44444, -9.22209, 25.44444, -16.22225, 56.33327, 0.24541, -1.91064, 1.
145.99991, 96.99990, 9.00019, 0.00012, 0.00002, 10.11132, 4.59782, 0.61121, 0.57424, 47.96302, 46.00001, 54.33334, 43.55570, -5.88876, 19.11101, -13.22231, 54.33331, 0.19705, -1.84064, 1.
184.00000, 145.00000, 8.99989, -0.00003, 0.00014, 0.72216, 0.61171, 0.22244, 0.27223, 0.55549, 0.33332, 1.22235, 0.11107, -0.66679, 1.99998, -1.33326, 1.22243, 0.52808, -1.92095, 0.
177.99987, 128.00008, 9.00005, 0.00004, 0.00003, 0.44448, 0.34088, 0.88888, 0.20744, 5.92591, 7.88882, 6.44448, 3.44442, 5.88887, 1.55569, -7.44422, 7.88878, 0.56364, -0.72134, 1.
132.00009, 134.00000, 9.00012, -0.00012, -0.00002, 2.66666, 3.15550, 1.50000, 1.54438, 6.18526, 2.22238, 11.44442, 4.88869, -11.88900, 15.77785, -3.88877, 11.44450, 0.83396, -2.38664, 1.
82.99989, 28.00004, 9.00011, -0.00015, -0.00002, 0.38887, 0.13617, 0.88884, 0.45544, 112.96298, 99.44456, 131.11117, 108.33324, -40.55551, 54.44450, -13.88891, 131.11112, 0.24155, -2.38794, 1.
126.00005, 237.00020, 9.00000, -0.00003, 0.00010, 0.94444, 0.24064, 1.00007, 0.48885, 5.77793, 4.22233, 4.22218, 8.88883, -4.66651, -4.66648, 9.33329, 8.88886, 0.55381, 2.09713, 0.
225.00018, 58.00008, 9.00003, -0.00002, 0.00001, 0.33325, 0.42171, 0.44442, 0.34421, 8.33312, 5.55561, 14.11105, 5.33319, -8.33318, 17.33328, -9.00003, 14.11126, 0.62198, -2.06841, 0.
14.00010, 120.00005, 9.00011, -0.00009, -0.00006, 0.33335, 0.13318, 0.44444, 0.29626, 1.59251, -0.00008, 3.88885, 0.88904, -4.77767, 6.88896, -2.11109, 3.88878, 0.99986, -2.31566, 1.
