6.40317, 0.15090, 0.44386, 1.19913, 0.05406, 67.00267, 150.00501, 1.00582, 3.13441, 0.74842, 11.20987, 0.
7.20619, 0.35779, 0.40150, 11.61654, 0.04749, 33.99722, 213.97602, 1.01238, 3.09721, 0.50483, 9.80116, 0.
8.19847, 0.37059, 0.35482, 0.99410, 0.04242, 17.02366, 93.01163, 0.98026, 3.03237, 0.30983, 11.69551, 0.
6.71424, 0.38014, 0.24503, 2.50143, 0.01457, 23.98968, 84.00307, 0.99820, 3.12598, 0.36147, 11.69581, 0.
7.29298, 0.28460, 0.42799, 1.69847, 0.08126, 21.00533, 123.00028, 0.97647, 3.20104, 0.41089, 12.78381, 1.
6.49274, 0.25353, 0.31740, 7.59928, 0.03862, 48.01325, 203.00327, 1.00239, 3.44923, 0.54785, 9.68991, 0.
6.99335, 0.15456, 0.28747, 14.70363, 0.05933, 28.99462, 148.98892, 0.98141, 2.94752, 0.39387, 9.00022, 0.
7.10452, 0.22872, 0.40724, 17.78935, 0.03920, 38.98908, 144.99407, 0.99474, 3.31346, 0.39789, 8.69912, 1.
7.01542, 0.19258, 0.34800, 5.70185, 0.03123, 31.99391, 82.97568, 0.99052, 3.19711, 0.47124, 11.50108, 0.
7.49796, 0.23837, 0.35604, 6.98366, 0.02675, 42.97579, 160.99545, 0.99955, 3.04103, 0.33600, 11.00024, 1.
6.21595, 0.20282, 0.26793, 1.09669, 0.05674, 24.00506, 77.98355, 0.98298, 3.36968, 0.47977, 12.10221, 0.
7.10181, 0.20340, 0.34754, 2.49044, 0.04434, 40.98469, 186.00894, 1.00277, 3.31929, 0.57496, 12.50532, 0.
6.38101, 0.38826, 0.19044, 3.20625, 0.03035, 28.00013, 124.01184, 0.99608, 3.22632, 0.52103, 12.69772, 0.
7.39351, 0.16918, 0.33025, 1.20373, 0.05777, 46.98143, 120.99165, 0.99739, 3.06346, 0.67406, 10.49797, 0.
8.60107, 0.47966, 0.29337, 4.08584, 0.00706, 19.01866, 100.99652, 1.00354, 3.00974, 0.37814, 12.40160, 1.
6.10446, 0.31768, 0.24290, 1.70131, 0.03630, 37.00689, 135.99701, 0.99889, 3.46320, 0.50413, 10.79191, 0.
8.29759, 0.37490, 0.56222, 15.00064, 0.05093, 34.98892, 255.99944, 0.98961, 2.92766, 0.63175, 8.60526, 1.
7.70491, 0.27748, 0.29328, 6.88661, 0.03755, 28.98344, 163.01119, 0.99838, 3.44738, 0.59362, 10.50888, 0.
7.79947, 0.22058, 0.38905, 2.10338, 0.05132, 13.98546, 166.98235, 0.98655, 3.21453, 0.54995, 9.91962, 1.
6.00680, 0.40123, 0.26872, 6.00103, 0.01670, 42.01702, 133.99068, 0.97337, 3.37378, 0.39201, 12.30241, 0.
5.99549, 0.20566, 0.26398, 6.79575, 0.04474, 22.00879, 93.01764, 0.99559, 3.14075, 0.41950, 11.00050, 0.
6.99654, 0.21827, 0.30509, 8.68970, 0.03181, 36.99221, 222.01689, 1.00299, 3.25013, 0.54063, 10.40727, 0.
7.60647, 0.19774, 0.38142, 10.58709, 0.07135, 47.99278, 174.00164, 1.01401, 3.12869, 0.37718, 10.50380, 0.
6.79449, 0.35158, 0.31654, 2.38409, 0.06912, 35.01403, 102.98714, 1.00711, 3.30918, 0.45654, 11.99280, 0.
7.91713, 0.41628, 0.48389, 8.18378, 0.05098, 32.00936, 163.99147, 0.97915, 3.30357, 0.59926, 11.20633, 0.
5.59660, 0.18961, 0.20515, 7.09562, 0.05329, 36.00035, 109.99552, 0.98444, 3.24397, 0.40099, 9.49865, 0.
6.19680, 0.31277, 0.30402, 5.58886, 0.04536, 34.99675, 178.01789, 0.98626, 3.23517, 0.52628, 10.51042, 1.
7.39007, 0.26838, 0.28054, 1.80158, 0.04752, 45.02771, 120.99081, 0.98730, 3.01724, 0.39420, 11.90519, 1.
7.81267, 0.36461, 0.25894, 9.90480, 0.05742, 32.98932, 180.98228, 1.00402, 3.02045, 0.41529, 10.89212, 0.
6.79172, 0.25408, 0.28918, 11.88572, 0.05030, 53.98982, 159.99691, 0.98808, 3.05571, 0.57784, 10.40405, 0.
8.31085, 0.16743, 0.29997, 1.11227, 0.03178, 20.00010, 57.00134, 0.99346, 3.01965, 0.50864, 11.02738, 0.
7.19598, 0.25874, 0.27533, 14.40057, 0.04045, 54.99555, 205.00826, 0.99409, 3.12238, 0.39668, 9.01308, 0.
8.79111, 0.23319, 0.34948, 10.70698, 0.04841, 25.99254, 182.98878, 0.99786, 2.91951, 0.47942, 9.09614, 0.
7.30202, 0.25116, 0.36106, 13.09027, 0.04092, 35.01087, 200.01042, 1.00278, 3.03092, 0.46257, 8.89733, 0.
7.39860, 0.30351, 0.50137, 8.18584, 0.04880, 48.99946, 188.01138, 1.00440, 3.50509, 0.57312, 9.72099, 0.
6.30112, 0.17762, 0.21720, 5.60987, 0.02608, 45.00821, 146.99264, 0.97078, 3.09111, 0.52048, 10.00064, 1.
5.48092, 0.29195, 0.29341, 1.09848, 0.01853, 19.98492, 109.99796, 0.98887, 3.32919, 0.37081, 12.81430, 0.
6.39540, 0.15516, 0.39085, 1.30530, 0.05596, 60.97777, 146.01194, 0.97752, 3.17030, 0.69577, 11.01630, 0.
6.28940, 0.32465, 0.18698, 17.91503, 0.06131, 35.97947, 160.99538, 0.99864, 3.14830, 0.49644, 8.79132, 1.
7.09026, 0.19818, 0.40317, 2.09805, 0.06952, 23.99895, 166.00001, 1.00429, 3.46875, 0.62912, 10.49547, 0.
6.29418, 0.26737, 0.49571, 1.47660, 0.05072, 34.00311, 134.00247, 1.00116, 2.98469, 0.60414, 9.80346, 0.
6.69516, 0.23474, 0.29921, 2.09840, 0.05550, 30.00737, 95.99002, 0.98748, 3.31711, 0.62608, 10.69677, 0.
7.80878, 0.39867, 0.47468, 7.82128, 0.05270, 33.98729, 161.98191, 0.98772, 3.25213, 0.59474, 11.30797, 0.
7.39759, 0.37728, 0.28797, 7.50748, 0.03308, 24.00373, 160.00951, 1.00368, 3.16080, 0.46174, 10.00013, 1.
7.19355, 0.28449, 0.38739, 1.98158, 0.04366, 22.99213, 156.01667, 1.00859, 3.12711, 0.51784, 11.10288, 1.
6.60295, 0.28711, 0.43809, 7.99298, 0.04302, 54.00305, 200.00231, 1.00421, 3.18556, 0.48615, 9.50017, 1.
6.89253, 0.22773, 0.25440, 3.60436, 0.04176, 12.99099, 84.99147, 0.99280, 2.98379, 0.47489, 9.49241, 1.
7.19959, 0.40771, 0.49274, 1.11433, 0.04771, 11.00403, 138.00585, 1.00230, 2.99857, 0.42712, 9.30882, 1.
7.00472, 0.20400, 0.29972, 8.00330, 0.05245, 29.00522, 213.01209, 0.98692, 3.27173, 0.58985, 10.38252, 0.
6.30234, 0.27653, 0.30055, 6.80767, 0.04182, 39.99609, 143.00643, 1.00017, 3.42990, 0.59002, 10.99390, 0.
6.08639, 0.27404, 0.33386, 2.20327, 0.03480, 26.00028, 116.99029, 0.99586, 3.11905, 0.30927, 12.48314, 0.
6.20190, 0.31821, 0.13212, 4.80755, 0.05461, 6.00734, 96.99856, 0.98955, 3.15940, 0.51522, 9.30327, 1.
7.10470, 0.17629, 0.26047, 1.30741, 0.03569, 19.99661, 70.99566, 1.00270, 3.03717, 0.73691, 9.91894, 0.
6.49488, 0.43091, 0.18363, 13.15667, 0.03422, 25.00904, 130.99819, 1.02008, 3.22436, 0.50601, 10.70006, 1.
6.50584, 0.23847, 0.39449, 17.29147, 0.04828, 21.99284, 125.99367, 0.99704, 3.10903, 0.45426, 9.21170, 0.
6.68820, 0.25632, 0.34356, 13.11561, 0.03466, 63.99379, 205.00583, 0.98593, 3.14482, 0.51322, 9.50288, 1.
7.00088, 0.20603, 0.74970, 0.80515, 0.05084, 18.99092, 162.97951, 0.99738, 3.47270, 0.50710, 10.19536, 1.
7.21938, 0.39764, 0.46701, 1.08944, 0.06134, 11.00021, 137.99447, 1.00317, 3.01002, 0.42719, 9.29392, 1.
6.60727, 0.27167, 0.51450, 8.18057, 0.04491, 52.01511, 190.99217, 0.98661, 3.15529, 0.47516, 9.50307, 0.
6.79163, 0.17815, 0.31452, 7.18883, 0.05991, 17.00362, 109.00494, 0.97969, 3.40571, 0.43608, 10.40477, 0.
7.32209, 0.16277, 0.65226, 1.40930, 0.03160, 27.98967, 157.01179, 0.99662, 3.32515, 0.61816, 9.40419, 0.
5.01149, 0.23436, 0.20713, 2.22410, 0.02727, 30.98849, 99.98936, 0.99564, 3.68519, 0.61822, 11.69131, 0.
5.20272, 0.40455, 0.25725, 7.72391, 0.07062, 20.00896, 102.99639, 0.98234, 3.27892, 0.45002, 12.20739, 0.
5.99391, 0.22689, 0.15135, 9.69111, 0.07358, 101.00094, 207.00448, 0.99978, 3.05115, 0.29913, 9.09453, 1.
8.99696, 0.44685, 0.28922, 1.49385, 0.04712, 6.98258, 174.99097, 1.00152, 3.11513, 0.43189, 9.68314, 1.
7.39752, 0.15473, 0.26966, 15.49338, 0.04585, 25.01154, 134.99452, 1.00738, 2.89845, 0.44335, 8.69227, 0.
7.39573, 0.24845, 0.35697, 13.20025, 0.05828, 52.98960, 177.97978, 1.00376, 3.02149, 0.46605, 8.98880, 0.
6.79984, 0.26292, 0.26830, 1.98663, 0.00936, 23.49485, 72.00738, 1.00180, 3.16012, 0.47875, 11.79221, 0.
6.69241, 0.47353, 0.25802, 5.19973, 0.03538, 34.98727, 95.98677, 0.99876, 3.15683, 0.44665, 12.37441, 0.
7.02014, 0.24375, 0.23475, 9.00298, 0.03478, 42.00117, 218.99257, 1.00541, 3.46858, 0.46344, 10.20573, 0.
6.69343, 0.25735, 0.25346, 1.60853, 0.03555, 28.00188, 143.01235, 0.98753, 3.29978, 0.54119, 10.30405, 0.
8.57943, 0.47429, 0.28383, 4.08604, 0.03740, 19.01726, 100.99769, 0.99669, 3.02717, 0.38253, 12.41852, 1.
8.20928, 0.16325, 0.48982, 1.10011, 0.03957, 27.97089, 80.99447, 0.99879, 3.01114, 0.68096, 10.40159, 0.
7.98397, 0.21486, 0.34759, 9.20335, 0.05941, 53.01281, 186.01200, 1.01788, 3.08367, 0.57118, 9.49183, 0.
7.29001, 0.18910, 0.26913, 13.90775, 0.05247, 45.01542, 155.01242, 1.00466, 2.93062, 0.41451, 8.82070, 0.
6.19671, 0.25654, 0.33015, 6.30857, 0.05857, 47.00084, 159.00680, 0.99561, 3.22003, 0.61290, 10.98611, 0.
8.22156, 0.23690, 0.33590, 2.59484, 0.05831, 11.00920, 70.99111, 1.00126, 2.89612, 0.49338, 9.49388, 1.
8.59230, 0.22709, 0.34461, 1.18793, 0.01326, 37.98956, 95.01732, 0.98355, 2.82887, 0.30980, 10.30433, 1.
7.99818, 0.27254, 0.41136, 7.09813, 0.03496, 41.01120, 169.00642, 0.99290, 3.17226, 0.41401, 10.58349, 1.
7.40899, 0.28423, 0.25091, 3.79855, 0.02945, 30.01523, 114.00443, 0.98701, 3.11248, 0.39811, 10.99718, 0.
7.20550, 0.24866, 0.26411, 11.39498, 0.01991, 40.00269, 173.99966, 0.99288, 3.20934, 0.42634, 8.99237, 1.
6.79151, 0.39199, 0.28936, 9.89918, 0.05499, 40.00280, 145.99713, 0.97708, 3.10800, 0.36495, 11.48739, 0.
6.18609, 0.50419, 0.22020, 0.99807, 0.05817, 13.00755, 98.00288, 0.97677, 3.12872, 0.47201, 9.19922, 1.
6.29894, 0.30496, 0.20327, 3.69845, 0.03977, 33.97608, 132.01010, 0.98644, 2.99856, 0.37673, 10.70486, 1.
6.30734, 0.16703, 0.32930, 4.18139, 0.06025, 36.99931, 116.99247, 0.98730, 3.23627, 0.40953, 11.30207, 0.
6.10280, 0.21924, 0.31440, 1.39658, 0.02071, 39.98702, 129.00437, 0.97655, 3.44802, 0.58477, 10.90173, 1.
7.48947, 0.26913, 0.29897, 17.70400, 0.07293, 32.99226, 172.98840, 1.01151, 3.09273, 0.63296, 10.20558, 1.
6.80908, 0.14703, 0.35110, 1.29301, 0.03434, 31.98897, 97.99365, 0.98653, 3.01927, 0.59577, 11.30181, 0.
6.38827, 0.47354, 0.06154, 0.99473, 0.03764, 8.99460, 131.01087, 0.98913, 2.96216, 0.29361, 10.80378, 1.
6.20978, 0.33878, 0.44158, 10.39978, 0.05439, 22.00115, 184.01466, 0.98793, 3.30546, 0.54795, 9.78846, 0.
8.10857, 0.13732, 0.48914, 1.21567, 0.03024, 43.00462, 160.00558, 0.98855, 3.12675, 0.47478, 9.71533, 0.
6.48531, 0.30196, 0.51775, 7.88989, 0.05277, 35.00533, 192.00757, 0.99432, 3.16751, 0.49231, 9.48708, 0.
8.38949, 0.22100, 0.28536, 1.28666, 0.04011, 45.00306, 121.99049, 1.00424, 3.14755, 0.55709, 10.79952, 0.
5.99754, 0.45581, 0.40725, 1.09868, 0.05829, 61.00618, 197.02063, 1.00576, 3.01028, 0.39761, 9.00877, 1.
6.11229, 0.19953, 0.33023, 9.49990, 0.05724, 38.01202, 201.00955, 0.98236, 3.14399, 0.43649, 10.10376, 1.
6.61608, 0.46440, 0.47838, 7.39762, 0.06002, 18.99804, 183.98736, 0.99049, 3.12439, 0.37144, 8.99469, 1.
6.70527, 0.15693, 0.32502, 12.50561, 0.01571, 17.99978, 156.00076, 0.99904, 2.87273, 0.35172, 9.01414, 0.
7.38951, 0.31608, 0.26341, 1.38840, 0.04174, 37.99383, 173.00123, 0.99456, 3.02701, 0.53071, 9.30000, 1.
8.00323, 0.25676, 0.27143, 4.78425, 0.04807, 34.00405, 149.99428, 0.99540, 3.12685, 0.50971, 10.00697, 0.
5.51105, 0.19718, 0.24245, 1.19480, 0.05387, 18.00789, 74.98771, 0.99444, 3.31080, 0.54323, 11.29536, 0.
6.81579, 0.26028, 0.34012, 4.70614, 0.02883, 33.98869, 133.99176, 1.00229, 3.20706, 0.38184, 10.59336, 0.
5.89675, 0.24331, 0.22026, 1.59815, 0.02886, 32.00138, 115.00007, 0.99090, 3.20412, 0.50755, 11.40904, 0.
6.40498, 0.23489, 0.57154, 0.99392, 0.04899, 20.99727, 121.99908, 0.99417, 2.98676, 0.39512, 9.51770, 1.
6.99393, 0.21471, 0.25307, 7.20961, 0.05157, 21.00626, 90.00835, 0.98866, 3.22421, 0.55972, 9.48825, 0.
7.79177, 0.18496, 0.28245, 10.20431, 0.03696, 78.00165, 186.00929, 1.00753, 3.12677, 0.44676, 9.99249, 0.
6.49759, 0.17327, 0.47760, 18.00772, 0.05053, 55.98593, 182.99860, 0.99033, 2.97576, 0.59856, 8.50482, 0.
6.19561, 0.26265, 0.31246, 6.29623, 0.04561, 46.98844, 158.99912, 0.99437, 3.19522, 0.60193, 11.00995, 0.
6.29552, 0.33792, 0.32954, 4.61460, 0.01633, 18.98593, 80.00839, 0.99694, 3.38490, 0.57076, 12.00023, 0.
6.70644, 0.28491, 0.26280, 4.50632, 0.04107, 13.99763, 92.00068, 0.96769, 3.35659, 0.58757, 11.89449, 0.
5.90068, 0.19924, 0.40362, 1.31128, 0.04195, 23.01630, 91.98958, 0.99090, 3.20385, 0.43727, 10.01304, 0.
7.70438, 0.30947, 0.61165, 10.60684, 0.03783, 56.00065, 153.01826, 0.99758, 3.12752, 0.44566, 8.90483, 0.
6.80439, 0.29605, 0.44045, 1.60586, 0.04710, 4.00133, 64.98546, 0.98816, 3.27998, 0.47149, 10.68736, 1.
7.30446, 0.36500, 0.16683, 14.88887, 0.04456, 58.99081, 239.99862, 1.00425, 3.14688, 0.43814, 8.91605, 1.
8.20209, 0.37097, 0.26135, 1.69862, 0.04338, 9.99486, 58.99971, 0.99576, 2.97495, 0.48363, 10.41033, 1.
7.40968, 0.18410, 0.34797, 1.91921, 0.03876, 39.01553, 137.98769, 1.00561, 3.17351, 0.44351, 11.72619, 0.
7.30560, 0.65621, 0.19748, 10.18035, 0.06964, 28.00860, 212.00319, 0.99860, 2.94952, 0.55593, 9.20480, 0.
7.00572, 0.21534, 0.26761, 1.09069, 0.03663, 20.00193, 70.99417, 0.98306, 3.08169, 0.38892, 11.69444, 0.
4.60238, 0.44163, -0.01932, 1.39018, 0.04899, 10.99812, 178.00684, 1.00295, 3.80472, 0.53561, 10.18763, 1.
6.70459, 0.36644, 0.26698, 7.88947, 0.02966, 38.99767, 122.99102, 0.99354, 2.96518, 0.30590, 12.18807, 0.
7.19112, 0.20527, 0.29483, 3.10516, 0.02266, 39.01686, 121.99149, 0.98599, 3.00697, 0.60747, 11.31747, 0.
7.39880, 0.36949, 0.33669, 5.70449, 0.05483, 12.00020, 93.99540, 0.99925, 3.47132, 0.68804, 10.70094, 0.
5.90562, 0.22389, 0.44678, 22.60482, 0.12357, 55.00061, 122.01272, 0.99934, 3.09700, 0.35760, 12.78891, 1.
5.92151, 0.24344, 0.23875, 12.30202, 0.04454, 34.01199, 134.01189, 1.01021, 3.34619, 0.45064, 9.48958, 0.
6.49308, 0.19009, 0.30510, 1.70064, 0.02700, 29.98823, 126.99847, 0.97758, 3.49491, 0.50190, 10.20797, 0.
6.50765, 0.45489, 0.48988, 7.70091, 0.04475, 16.00088, 169.00063, 1.01046, 3.10932, 0.36647, 8.71586, 0.
7.41452, 0.28363, 0.50361, 1.10017, 0.03010, 33.00624, 155.99196, 0.99937, 3.15242, 0.52702, 11.09890, 0.
8.29261, 0.21147, 0.48095, 1.71341, 0.03955, 34.00124, 168.99693, 1.00147, 3.04704, 0.37029, 10.10359, 1.
7.29644, 0.27429, 0.33083, 11.80376, 0.03598, 47.99924, 127.01098, 1.00552, 3.11785, 0.54899, 10.00652, 0.
5.98768, 0.35720, 0.32221, 1.11301, 0.05691, 25.98828, 172.99228, 0.99488, 3.36372, 0.54494, 8.79831, 1.
6.30619, 0.26299, 0.28751, 2.18804, 0.04044, 35.00586, 174.97875, 0.98578, 3.36225, 0.41512, 11.60605, 0.
5.80152, 0.17003, 0.34478, 1.78535, 0.04254, 96.00348, 170.00704, 1.00735, 3.36917, 0.91396, 11.80589, 0.
8.19569, 0.29665, 0.44241, 12.41119, 0.04118, 51.98707, 153.99226, 0.99280, 3.06629, 0.32680, 12.02261, 0.
6.87989, 0.15864, 0.23249, 1.60741, 0.04068, 34.01893, 131.99752, 0.99377, 3.15650, 0.48068, 11.40761, 1.
5.58778, 0.11822, 0.26417, 4.30680, 0.03968, 17.99933, 97.02895, 0.99794, 3.36243, 0.46095, 9.19048, 1.
7.21299, 0.14431, 0.37973, 1.19047, 0.04614, 17.99346, 109.98779, 0.98587, 3.20193, 0.43481, 11.10747, 0.
7.21309, 0.15301, 0.30150, 1.11019, 0.05343, 20.02159, 72.99951, 0.97514, 3.32823, 0.38585, 10.78311, 0.
6.40024, 0.30872, 0.17022, 7.51264, 0.04593, 55.00679, 190.99733, 0.98815, 3.16671, 0.47169, 9.00145, 1.
6.29489, 0.33942, 0.50711, 6.30102, 0.04214, 63.00209, 185.99780, 0.99286, 3.18423, 0.41679, 9.59935, 1.
6.20861, 0.44192, 0.27406, 4.39813, 0.05107, 63.00554, 205.99003, 1.00652, 3.28559, 0.51374, 9.78856, 1.
6.49140, 0.31858, 0.29069, 2.25835, 0.03368, 8.00199, 209.98155, 1.00784, 3.18391, 0.62139, 9.90580, 1.
6.90377, 0.27097, 0.41758, 1.40437, 0.01595, 6.00290, 54.99114, 0.98038, 3.17807, 0.41233, 13.39715, 1.
6.79994, 0.20231, 0.48826, 14.51527, 0.03628, 50.00011, 170.00649, 0.99263, 3.52072, 0.44096, 9.80320, 0.
7.09430, 0.32405, 0.30712, 9.89510, 0.04346, 63.00209, 192.00620, 0.97960, 3.11295, 0.49689, 10.19534, 0.
6.99676, 0.21657, 0.29364, 2.70599, 0.05536, 41.00573, 135.99073, 0.98319, 3.16830, 0.36916, 12.69984, 0.
6.39469, 0.27759, 0.23251, 5.09225, 0.04183, 23.00417, 131.02069, 0.99628, 3.28144, 0.32952, 10.11668, 1.
7.51136, 0.30320, 0.21675, 6.54313, 0.01947, 33.00292, 143.00230, 0.99127, 2.92854, 0.36161, 11.11134, 1.
6.69067, 0.24836, 0.26470, 13.49698, 0.06198, 50.00391, 156.01222, 1.00926, 3.38563, 0.47492, 9.88689, 0.
5.59832, 0.28581, 0.42727, 6.10969, 0.04886, 36.00619, 117.99281, 0.99048, 3.20681, 0.43934, 12.08751, 0.
7.10351, 0.25499, 0.35856, 16.50145, 0.05276, 59.98765, 171.00113, 1.00763, 3.15760, 0.59057, 9.08159, 0.
7.40938, 0.15799, 0.30512, 1.40437, 0.07563, 33.97892, 166.00994, 1.01070, 3.10450, 0.42537, 11.42011, 0.
5.99450, 0.34496, 0.32340, 3.79391, 0.04776, 13.00434, 116.01374, 0.98497, 3.39291, 0.44504, 11.79776, 0.
6.11462, 0.35502, 0.58403, 14.99086, 0.04744, 41.99091, 115.01305, 0.98783, 3.15723, 0.49685, 8.99995, 1.
6.21282, 0.34685, 0.19626, 18.07890, 0.06321, 32.99251, 157.99938, 0.99400, 3.14701, 0.49553, 8.78816, 0.
7.89697, 0.18276, 0.37250, 1.20332, 0.04108, 15.99955, 75.00176, 0.98985, 3.19114, 0.64315, 10.81268, 1.
8.29623, 0.19835, 0.41459, 2.18584, 0.04284, 23.99139, 107.98676, 0.98567, 2.84562, 0.43661, 9.50875, 1.
7.79746, 0.43809, 0.55414, 1.00658, 0.02806, 7.98888, 84.01002, 0.99884, 3.25869, 0.42380, 10.79499, 1.
6.70672, 0.25104, 0.29123, 3.86361, 0.02509, 104.97885, 178.98706, 1.00560, 3.05292, 0.58292, 11.29562, 0.
7.29433, 0.29113, 0.36594, 1.20150, 0.03881, 26.01756, 99.00507, 0.98020, 3.01572, 0.63507, 10.80032, 1.
5.59836, 0.19011, 0.29231, 2.30759, 0.03563, 5.00108, 46.99953, 0.98695, 3.07811, 0.46022, 10.08355, 1.
7.11606, 0.18912, 0.31427, 3.80012, 0.01261, 39.99907, 141.99872, 0.98817, 3.15588, 0.39248, 10.80546, 0.
7.10785, 0.33126, 0.31621, 11.01195, 0.02587, 15.99855, 66.00526, 0.98308, 3.25218, 0.40534, 11.48338, 1.
6.78122, 0.16163, 0.41053, 12.90092, 0.04771, 79.51060, 182.99970, 0.99889, 3.24325, 0.78606, 10.19178, 0.
7.20024, 0.15570, 0.25920, 11.21063, 0.07087, 45.99732, 149.00991, 1.00215, 3.00079, 0.56943, 9.29417, 0.
6.49628, 0.26705, 0.17634, 4.19460, 0.04903, 6.00225, 114.00150, 0.98974, 3.25062, 0.34523, 8.61184, 1.
5.60006, 0.41331, 0.22438, 7.11875, 0.03803, 43.98982, 154.02040, 0.98834, 3.30105, 0.41905, 10.49484, 1.
7.18985, 0.17217, 0.29304, 17.54990, 0.06442, 33.01404, 153.99177, 0.99800, 2.93504, 0.43996, 8.99250, 0.
6.19345, 0.28185, 0.21929, 1.10811, 0.02017, 30.98637, 111.00667, 0.98929, 2.96672, 0.41406, 12.19141, 0.
7.21126, 0.20335, 0.46073, 3.79326, 0.04406, 81.97935, 186.99821, 0.99364, 3.18206, 0.58951, 11.21613, 0.
6.90834, 0.22030, 0.38516, 7.50063, 0.04467, 50.00611, 150.99864, 1.00529, 3.10312, 0.24851, 11.38994, 0.
6.80802, 0.47874, 0.26305, 2.69929, 0.03700, 28.00967, 83.00526, 1.00089, 3.38817, 0.50828, 12.00011, 0.
8.78738, 0.20749, 0.43324, 14.99951, 0.05575, 59.99835, 184.00025, 0.99671, 3.28137, 0.78548, 8.81247, 0.
7.10265, 0.36029, 0.66331, 10.49523, 0.03721, 48.99934, 155.00265, 1.00120, 3.14721, 0.44037, 8.70550, 1.
6.30289, 0.35848, 0.29454, 4.80504, 0.05596, 14.01293, 85.00195, 1.00593, 3.28346, 0.38779, 10.58683, 1.
